0.0025 0.0
0.0075 7.160758504834806e-09
0.0125 6.595435776560945e-09
0.017499999999999998 1.557948904322949e-08
0.0225 2.177575066562713e-08
0.0275 2.864303599702587e-08
0.0325 3.453515664722939e-08
0.037500000000000006 3.885453266127869e-08
0.0425 4.1925089119586625e-08
0.0475 5.3362187654114604e-08
0.052500000000000005 5.7848548773099735e-08
0.0575 6.571845221536482e-08
0.0625 7.294355283069631e-08
0.0675 8.004471866722227e-08
0.07250000000000001 8.499855018784147e-08
0.0775 8.839713702262667e-08
0.0825 9.724433476495544e-08
0.08750000000000001 1.040686590749404e-07
0.0925 1.0486293625517547e-07
0.0975 1.281094936579747e-06
0.10250000000000001 1.788611098774558e-06
0.1075 1.6720785374587789e-06
0.1125 1.567727745420956e-06
0.11750000000000001 1.4694097943909555e-06
0.1225 1.387018350582495e-06
0.1275 1.3179925720562918e-06
0.1325 1.2554285568426533e-06
0.1375 1.2031290210416388e-06
0.14250000000000002 1.1645239481106438e-06
0.1475 1.131764685328368e-06
0.1525 1.097800035533703e-06
0.1575 1.07377951073154e-06
0.1625 1.064138731000493e-06
0.1675 1.0537034595546403e-06
0.17250000000000001 1.053880851512588e-06
0.17750000000000002 1.0430333966243906e-06
0.1825 1.0606012151835829e-06
0.1875 1.0654628986411344e-06
0.1925 1.0792722754573187e-06
0.1975 1.0987894858757906e-06
0.2025 1.110253789201745e-06
0.20750000000000002 1.1114829844922906e-06
0.2125 1.1190506251633028e-06
0.2175 1.1157010015645567e-06
0.2225 1.119251587884951e-06
0.2275 1.1168841439319883e-06
0.2325 1.1104646152795311e-06
0.23750000000000002 1.1096103383618569e-06
0.2425 1.1032505451561138e-06
0.2475 1.0993031482836933e-06
0.2525 1.098868593444934e-06
0.2575 1.0914051497261397e-06
0.2625 1.0905150164600556e-06
0.2675 1.0901890804139272e-06
0.2725 1.085991265835199e-06
0.2775 1.0845694475810292e-06
0.28250000000000003 1.0825251496114833e-06
0.28750000000000003 1.0848499411077737e-06
0.2925 1.086133078818866e-06
0.2975 1.0830272177415892e-06
0.3025 1.0819462826481474e-06
0.3075 1.0838698932431928e-06
0.3125 1.081505282057874e-06
0.3175 1.0789787562596234e-06
0.3225 1.0788067034372704e-06
0.3275 1.0796628740241637e-06
0.3325 1.0776281171336562e-06
0.3375 1.0759267031018965e-06
0.3425 1.0753921814864906e-06
0.34750000000000003 1.070580668041705e-06
0.35250000000000004 1.0727559963176485e-06
0.3575 1.0700056524202333e-06
0.3625 1.0731566057282548e-06
0.3675 1.0708142602721869e-06
0.3725 1.0690966801690823e-06
0.3775 1.067480701018231e-06
0.3825 1.0692220098255858e-06
0.3875 1.0651761208027956e-06
0.3925 1.0657438207648415e-06
0.3975 1.0648370834498144e-06
0.4025 1.0606527635093081e-06
0.40750000000000003 1.063347383334866e-06
0.41250000000000003 1.0602096602221663e-06
0.41750000000000004 1.062132071558883e-06
0.4225 1.0597908336710092e-06
0.4275 1.0592129404468161e-06
0.4325 1.0576291488041e-06
0.4375 1.0585532576029344e-06
0.4425 1.0571828984918272e-06
0.4475 1.0551471266676895e-06
0.4525 1.0547664590824299e-06
0.4575 1.0549914619909245e-06
0.4625 1.0545111073077605e-06
0.4675 1.0507824829336532e-06
0.47250000000000003 1.0517671880964265e-06
0.47750000000000004 1.0525958549548176e-06
0.4825 1.0485524043653293e-06
0.4875 1.0479405146848907e-06
